code,name,market,job
032580,피델릭스,KOSDAQ,반도체 제조업
051380,피씨디렉트,KOSDAQ,기계장비 및 관련 물품 도매업
241820,피씨엘,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
237750,피앤씨테크,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
024850,피에스엠씨,KOSDAQ,전자부품 제조업
319660,피에스케이,KOSDAQ,특수 목적용 기계 제조업
031980,피에스케이홀딩스,KOSDAQ,특수 목적용 기계 제조업
002230,피에스텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
057880,피에이치씨,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
043370,피에이치에이,KOSDAQ,자동차 신품 부품 제조업
242350,피엔아이컴퍼니,KONEX,"영화, 비디오물, 방송프로그램 제작 및 배급업"
239890,피엔에이치테크,KOSDAQ,기초 화학물질 제조업
347740,피엔케이피부임상연구센타,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
137400,피엔티,KOSDAQ,특수 목적용 기계 제조업
128660,피제이메탈,KOSDAQ,1차 비철금속 제조업
006140,피제이전자,KOSDAQ,의료용 기기 제조업
376180,피코그램,KOSDAQ,그외 기타 제품 제조업
304840,피플바이오,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
062970,피피아이,KOSDAQ,통신 및 방송 장비 제조업
087600,픽셀플러스,KOSDAQ,전자부품 제조업
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업
347770,핌스,KOSDAQ,전자부품 제조업
163730,핑거,KOSDAQ,소프트웨어 개발 및 공급업
332710,하나금융14호스팩,KOSDAQ,금융 지원 서비스업
341160,하나금융15호스팩,KOSDAQ,금융 지원 서비스업
343510,하나금융16호스팩,KOSDAQ,금융 지원 서비스업
388220,하나금융19호스팩,KOSDAQ,금융 지원 서비스업
400560,하나금융20호스팩,KOSDAQ,금융 지원 서비스업
406760,하나금융21호스팩,KOSDAQ,금융 지원 서비스업
418170,하나금융22호스팩,KOSDAQ,금융 지원 서비스업
086790,하나금융지주,KOSPI,기타 금융업
299030,하나기술,KOSDAQ,특수 목적용 기계 제조업
067310,하나마이크론,KOSDAQ,반도체 제조업
372290,하나머스트7호스팩,KOSDAQ,금융 지원 서비스업
166090,하나머티리얼즈,KOSDAQ,반도체 제조업
293480,하나제약,KOSPI,의약품 제조업
039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업
136480,하림,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
003380,하림지주,KOSDAQ,기타 금융업
365590,하이딥,KOSDAQ,반도체 제조업
149980,하이로닉,KOSDAQ,의료용 기기 제조업
013030,하이록코리아,KOSDAQ,1차 철강 제조업
352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업
126700,하이비젼시스템,KOSDAQ,사진장비 및 광학기기 제조업
106080,하이소닉,KOSDAQ,전자부품 제조업
071090,하이스틸,KOSPI,1차 철강 제조업
377400,하이제6호스팩,KOSDAQ,금융 지원 서비스업
400840,하이제7호스팩,KOSDAQ,금융 지원 서비스업
221840,하이즈항공,KOSDAQ,"항공기,우주선 및 부품 제조업"
106190,하이텍팜,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
019490,하이트론,KOSPI,영상 및 음향기기 제조업
000080,하이트진로,KOSPI,알코올음료 제조업
000140,하이트진로홀딩스,KOSPI,기타 금융업
373200,하인크코리아,KOSDAQ,그외 기타 제품 제조업
066130,하츠,KOSDAQ,가정용 기기 제조업
152550,한국ANKOR유전,KOSPI,신탁업 및 집합투자업
004590,한국가구,KOSDAQ,생활용품 도매업
036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업
039340,한국경제TV,KOSDAQ,텔레비전 방송업
005430,한국공항,KOSPI,기타 운송관련 서비스업
071050,한국금융지주,KOSPI,기타 금융업
034950,한국기업평가,KOSDAQ,기타 사업지원 서비스업
010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업"
025540,한국단자,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
222980,한국맥널티,KOSDAQ,기타 식품 제조업
331660,한국미라클피플사,KONEX,기타 화학제품 제조업
256840,한국비엔씨,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
004090,한국석유,KOSPI,기타 비금속 광물제품 제조업
025550,한국선재,KOSDAQ,1차 철강 제조업
002200,한국수출포장,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
002960,한국쉘석유,KOSPI,석유 정제품 제조업
017890,한국알콜,KOSDAQ,기타 화학제품 제조업
000240,한국앤컴퍼니,KOSPI,기타 금융업
080720,한국유니온제약,KOSDAQ,의약품 제조업
123890,한국자산신탁,KOSPI,신탁업 및 집합투자업
015760,한국전력,KOSPI,전기업
063570,한국전자금융,KOSDAQ,기타 사업지원 서비스업
041460,한국전자인증,KOSDAQ,소프트웨어 개발 및 공급업
006200,한국전자홀딩스,KOSPI,기타 금융업
101680,한국정밀기계,KOSDAQ,특수 목적용 기계 제조업
039740,한국정보공학,KOSDAQ,기타 전문 도매업
053300,한국정보인증,KOSDAQ,소프트웨어 개발 및 공급업
025770,한국정보통신,KOSDAQ,전기 통신업
409570,한국제10호스팩,KOSDAQ,금융 지원 서비스업
009540,한국조선해양,KOSPI,선박 및 보트 건조업
023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
025890,한국주강,KOSPI,특수 목적용 기계 제조업
000970,한국주철관,KOSPI,1차 철강 제조업
104700,한국철강,KOSPI,1차 철강 제조업
017960,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업"
023760,한국캐피탈,KOSDAQ,기타 금융업
054040,한국컴퓨터,KOSDAQ,전자부품 제조업
050540,한국코퍼레이션,KOSDAQ,기타 사업지원 서비스업
161890,한국콜마,KOSPI,기타 화학제품 제조업
024720,한국콜마홀딩스,KOSPI,기타 금융업
021650,한국큐빅,KOSDAQ,플라스틱제품 제조업
161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업
053590,한국테크놀로지,KOSDAQ,가전제품 및 정보통신장비 소매업
034830,한국토지신탁,KOSPI,신탁업 및 집합투자업
007280,한국특강,KOSPI,1차 철강 제조업
032300,한국파마,KOSDAQ,의약품 제조업
168490,한국패러랠,KOSPI,신탁업 및 집합투자업
037230,한국팩키지,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업"
010100,한국프랜지,KOSPI,자동차 신품 부품 제조업
047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업"
123690,한국화장품,KOSPI,생활용품 도매업
003350,한국화장품제조,KOSPI,기타 화학제품 제조업
030520,한글과컴퓨터,KOSDAQ,소프트웨어 개발 및 공급업
052600,한네트,KOSDAQ,전기 통신업
011500,한농화성,KOSPI,기타 화학제품 제조업
002390,한독,KOSPI,의약품 제조업
256150,한독크린텍,KOSDAQ,일반 목적용 기계 제조업
014790,한라,KOSPI,토목 건설업
092460,한라IMS,KOSDAQ,선박 및 보트 건조업
060980,한라홀딩스,KOSPI,기타 금융업
053690,한미글로벌,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
042700,한미반도체,KOSPI,특수 목적용 기계 제조업
008930,한미사이언스,KOSPI,기타 금융업
128940,한미약품,KOSPI,의약품 제조업
047080,한빛소프트,KOSDAQ,소프트웨어 개발 및 공급업
009240,한샘,KOSPI,생활용품 도매업
020000,한섬,KOSPI,봉제의복 제조업
003680,한성기업,KOSPI,수산물 가공 및 저장 처리업
105630,한세실업,KOSPI,봉제의복 제조업
069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업"
016450,한세예스24홀딩스,KOSPI,봉제의복 제조업
010420,한솔PNS,KOSPI,기타 전문 도매업
009180,한솔로지스틱스,KOSPI,기타 운송관련 서비스업
070590,한솔인티큐브,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
213500,한솔제지,KOSPI,"펄프, 종이 및 판지 제조업"
014680,한솔케미칼,KOSPI,기초 화학물질 제조업
004710,한솔테크닉스,KOSPI,전자부품 제조업
004150,한솔홀딩스,KOSPI,기타 금융업
025750,한솔홈데코,KOSPI,제재 및 목재 가공업
226440,한송네오텍,KOSDAQ,특수 목적용 기계 제조업
042520,한스바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
004960,한신공영,KOSPI,건물 건설업
011700,한신기계,KOSPI,일반 목적용 기계 제조업
078350,한양디지텍,KOSDAQ,반도체 제조업
045100,한양이엔지,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
001750,한양증권,KOSPI,금융 지원 서비스업
018880,한온시스템,KOSPI,일반 목적용 기계 제조업
009420,한올바이오파마,KOSPI,의약품 제조업
014130,한익스프레스,KOSPI,도로 화물 운송업
046110,한일네트웍스,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
024740,한일단조,KOSDAQ,자동차 신품 부품 제조업
005860,한일사료,KOSDAQ,동물용 사료 및 조제식품 제조업
300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
123840,한일진공,KOSDAQ,특수 목적용 기계 제조업
002220,한일철강,KOSPI,1차 철강 제조업
006390,한일현대시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
003300,한일홀딩스,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
007770,한일화학,KOSDAQ,기초 화학물질 제조업
051600,한전KPS,KOSPI,전기 및 통신 공사업
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
130660,한전산업,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
107640,한중엔시에스,KONEX,자동차 신품 부품 제조업
002320,한진,KOSPI,도로 화물 운송업
003480,한진중공업홀딩스,KOSPI,연료용 가스 제조 및 배관공급업
180640,한진칼,KOSPI,항공 여객 운송업
005110,한창,KOSPI,기계장비 및 관련 물품 도매업
043090,한창바이오텍,KOSDAQ,기타 전문 도매업
079170,한창산업,KOSDAQ,1차 비철금속 제조업
009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업"
086960,한컴MDS,KOSDAQ,소프트웨어 개발 및 공급업
372910,한컴라이프케어,KOSPI,의료용 기기 제조업
054920,한컴위드,KOSDAQ,소프트웨어 개발 및 공급업
002680,한탑,KOSDAQ,"곡물가공품, 전분 및 전분제품 제조업"
000880,한화,KOSPI,기타 화학제품 제조업
088350,한화생명,KOSPI,보험업
000370,한화손해보험,KOSPI,보험업
009830,한화솔루션,KOSPI,기초 화학물질 제조업
272210,한화시스템,KOSPI,전자부품 제조업
012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업"
003530,한화투자증권,KOSPI,금융 지원 서비스업
386580,한화플러스제2호스팩,KOSDAQ,금융 지원 서비스업
195870,해성디에스,KOSPI,전자부품 제조업
034810,해성산업,KOSDAQ,기타 금융업
076610,해성옵틱스,KOSDAQ,사진장비 및 광학기기 제조업
059270,해성티피씨,KOSDAQ,기타 금속 가공제품 제조업
101530,해태제과식품,KOSPI,기타 식품 제조업
220180,핸디소프트,KOSDAQ,소프트웨어 개발 및 공급업
143210,핸즈코퍼레이션,KOSPI,자동차 신품 부품 제조업
900270,헝셩그룹,KOSDAQ,기타 금융업
214180,헥토이노베이션,KOSDAQ,기타 정보 서비스업
234340,헥토파이낸셜,KOSDAQ,기타 정보 서비스업
084990,헬릭스미스,KOSDAQ,자연과학 및 공학 연구개발업
000720,현대건설,KOSPI,토목 건설업
267270,현대건설기계,KOSPI,일반 목적용 기계 제조업
170030,현대공업,KOSDAQ,자동차 신품 부품 제조업
005440,현대그린푸드,KOSPI,종합 소매업
086280,현대글로비스,KOSPI,기타 운송관련 서비스업
042670,현대두산인프라코어,KOSPI,특수 목적용 기계 제조업
064350,현대로템,KOSPI,철도장비 제조업
079430,현대리바트,KOSPI,가구 제조업
012330,현대모비스,KOSPI,자동차 신품 부품 제조업
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업
010620,현대미포조선,KOSPI,선박 및 보트 건조업
048410,현대바이오,KOSDAQ,기타 화학제품 제조업
052260,현대바이오랜드,KOSDAQ,기타 화학제품 제조업
069960,현대백화점,KOSPI,종합 소매업
004560,현대비앤지스틸,KOSPI,1차 철강 제조업
004310,현대약품,KOSPI,의약품 제조업
322000,현대에너지솔루션,KOSPI,반도체 제조업
041440,현대에버다임,KOSDAQ,특수 목적용 기계 제조업
039010,현대에이치티,KOSDAQ,통신 및 방송 장비 제조업
017800,현대엘리베이,KOSPI,일반 목적용 기계 제조업
307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업
011210,현대위아,KOSPI,자동차 신품 부품 제조업
090850,현대이지웰,KOSDAQ,소프트웨어 개발 및 공급업
267260,현대일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
004020,현대제철,KOSPI,1차 철강 제조업
329180,현대중공업,KOSPI,선박 및 보트 건조업
005380,현대차,KOSPI,자동차용 엔진 및 자동차 제조업
001500,현대차증권,KOSPI,금융 지원 서비스업
011760,현대코퍼레이션,KOSPI,상품 종합 도매업
227840,현대코퍼레이션홀딩스,KOSPI,음·식료품 및 담배 도매업
126560,현대퓨처넷,KOSPI,전기 통신업
001450,현대해상,KOSPI,보험업
057050,현대홈쇼핑,KOSPI,무점포 소매업
092300,현우산업,KOSDAQ,전자부품 제조업
138360,협진,KOSDAQ,기타 화학제품 제조업
011080,형지I&C,KOSDAQ,봉제의복 제조업
093240,형지엘리트,KOSPI,봉제의복 제조업
003010,혜인,KOSPI,기계장비 및 관련 물품 도매업
111110,호전실업,KOSPI,봉제의복 제조업
008770,호텔신라,KOSPI,기타 상품 전문 소매업
060560,홈센타홀딩스,KOSDAQ,기타 전문 도매업
064240,홈캐스트,KOSDAQ,영상 및 음향기기 제조업
039610,화성밸브,KOSDAQ,일반 목적용 기계 제조업
002460,화성산업,KOSPI,건물 건설업
378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업
241590,화승엔터프라이즈,KOSPI,신발 및 신발 부분품 제조업
006060,화승인더,KOSPI,플라스틱제품 제조업
013520,화승코퍼레이션,KOSPI,자동차 신품 부품 제조업
010690,화신,KOSPI,자동차 신품 부품 제조업
126640,화신정공,KOSDAQ,자동차 신품 부품 제조업
133820,화인베스틸,KOSPI,1차 철강 제조업
061250,화일약품,KOSDAQ,의약품 제조업
010660,화천기계,KOSPI,특수 목적용 기계 제조업
000850,화천기공,KOSPI,특수 목적용 기계 제조업
016580,환인제약,KOSPI,의약품 제조업
032560,황금에스티,KOSPI,1차 비철금속 제조업
004800,효성,KOSPI,기타 금융업
094280,효성ITX,KOSPI,기타 사업지원 서비스업
097870,효성오앤비,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업"
298040,효성중공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
298050,효성첨단소재,KOSPI,화학섬유 제조업
298020,효성티앤씨,KOSPI,화학섬유 제조업
298000,효성화학,KOSPI,기초 화학물질 제조업
093370,후성,KOSPI,기초 화학물질 제조업
081660,휠라홀딩스,KOSPI,생활용품 도매업
290270,휴네시온,KOSDAQ,소프트웨어 개발 및 공급업
005870,휴니드,KOSPI,통신 및 방송 장비 제조업
353190,휴럼,KOSDAQ,기타 식품 제조업
090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업
205470,휴마시스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
115160,휴맥스,KOSDAQ,영상 및 음향기기 제조업
028080,휴맥스홀딩스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
032860,휴먼엔,KOSDAQ,"해체, 선별 및 원료 재생업"
200670,휴메딕스,KOSDAQ,의약품 제조업
212310,휴벡셀,KONEX,의료용 기기 제조업
079980,휴비스,KOSPI,화학섬유 제조업
065510,휴비츠,KOSDAQ,의료용 기기 제조업
215090,휴센텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
005010,휴스틸,KOSPI,1차 철강 제조업
263920,휴엠앤씨,KOSDAQ,그외 기타 제품 제조업
243070,휴온스,KOSDAQ,의약품 제조업
084110,휴온스글로벌,KOSDAQ,의약품 제조업
145020,휴젤,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
024060,흥구석유,KOSDAQ,기타 전문 도매업
010240,흥국,KOSDAQ,특수 목적용 기계 제조업
189980,흥국에프엔비,KOSDAQ,비알코올음료 및 얼음 제조업
000540,흥국화재,KOSPI,보험업
003280,흥아해운,KOSPI,해상 운송업
037440,희림,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
238490,힘스,KOSDAQ,특수 목적용 기계 제조업
